id,emotion,intensity,statement,repetition,actor,path
3010301010204,03,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-01-02-04.wav
3010301020104,03,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-02-01-04.wav
3010301020204,03,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-02-02-04.wav
3010302010104,03,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-01-01-04.wav
3010302010204,03,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-01-02-04.wav
3010302020104,03,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-02-01-04.wav
3010302020204,03,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-02-02-04.wav
3010401010104,04,01,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-01-01-04.wav
3010401010204,04,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-01-02-04.wav
3010401020104,04,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-02-01-04.wav
3010401020204,04,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-02-02-04.wav
3010402010104,04,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-01-01-04.wav
3010402010204,04,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-01-02-04.wav
3010402020104,04,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-02-01-04.wav
3010402020204,04,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-02-02-04.wav
3010501010104,05,01,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-01-01-04.wav
3010501010204,05,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-01-02-04.wav
3010501020104,05,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-02-01-04.wav
3010501020204,05,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-02-02-04.wav
3010502010104,05,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-01-04.wav
3010502010204,05,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-02-04.wav
3010502020104,05,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-01-04.wav
3010502020204,05,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-02-04.wav
3010601010104,06,01,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-01-04.wav
3010601010204,06,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-02-04.wav
3010601020104,06,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-01-04.wav
3010601020204,06,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-02-04.wav
3010602010104,06,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-01-04.wav
3010602010204,06,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-02-04.wav
3010602020104,06,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-01-04.wav
3010602020204,06,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-02-04.wav
3010701010104,07,01,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-01-04.wav
3010701010204,07,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-02-04.wav
3010701020104,07,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-01-04.wav
3010701020204,07,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-02-04.wav
3010702010104,07,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-01-04.wav
3010702010204,07,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-02-04.wav
3010702020104,07,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-01-04.wav
3010702020204,07,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-02-04.wav
3010801010104,08,01,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-01-04.wav
3010801010204,08,01,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-02-04.wav
3010801020104,08,01,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-01-04.wav
3010801020204,08,01,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-02-04.wav
3010802010104,08,02,01,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-01-04.wav
3010802010204,08,02,01,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-02-04.wav
3010802020104,08,02,02,01,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-01-04.wav
3010802020204,08,02,02,02,04.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-02-04.wav
3010101010105,01,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-01-05.wav
3010101010205,01,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-02-05.wav
3010101020105,01,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-01-05.wav
3010101020205,01,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-02-05.wav
3010201010105,02,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-01-05.wav
3010201010205,02,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-02-05.wav
3010201020105,02,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-01-05.wav
3010201020205,02,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-02-05.wav
3010202010105,02,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-01-05.wav
3010202010205,02,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-02-05.wav
3010202020105,02,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-01-05.wav
3010202020205,02,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-02-05.wav
3010301010105,03,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-01-05.wav
3010301010205,03,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-02-05.wav
3010301020105,03,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-01-05.wav
3010301020205,03,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-02-05.wav
3010302010105,03,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-01-05.wav
3010302010205,03,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-02-05.wav
3010302020105,03,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-01-05.wav
3010302020205,03,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-02-05.wav
3010401010105,04,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-01-05.wav
3010401010205,04,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav
3010401020105,04,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav
3010401020205,04,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav
3010402010105,04,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav
3010402010205,04,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav
3010402020105,04,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav
3010402020205,04,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav
3010501010105,05,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-01-05.wav
3010501010205,05,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-02-05.wav
3010501020105,05,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-01-05.wav
3010501020205,05,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-02-05.wav
3010502010105,05,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-01-05.wav
3010502010205,05,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-02-05.wav
3010502020105,05,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-01-05.wav
3010502020205,05,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-02-05.wav
3010601010105,06,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav
3010601010205,06,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav
3010601020105,06,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav
3010601020205,06,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav
3010602010105,06,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav
3010602010205,06,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav
3010602020105,06,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav
3010602020205,06,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav
3010701010105,07,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav
3010701010205,07,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav
3010701020105,07,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav
3010701020205,07,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav
3010702010105,07,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav
3010702010205,07,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav
3010702020105,07,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav
3010702020205,07,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav
3010801010105,08,01,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-01-05.wav
3010801010205,08,01,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-02-05.wav
3010801020105,08,01,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-01-05.wav
3010801020205,08,01,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-02-05.wav
3010802010105,08,02,01,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-01-05.wav
3010802010205,08,02,01,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-02-05.wav
3010802020105,08,02,02,01,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-01-05.wav
3010802020205,08,02,02,02,05.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-02-05.wav
3010101010106,01,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-01-06.wav
3010101010206,01,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-02-06.wav
3010101020106,01,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-01-06.wav
3010101020206,01,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-02-06.wav
3010201010106,02,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-01-06.wav
3010201010206,02,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-02-06.wav
3010201020106,02,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-01-06.wav
3010201020206,02,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-02-06.wav
3010202010106,02,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-01-06.wav
3010202010206,02,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-02-06.wav
3010202020106,02,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-01-06.wav
3010202020206,02,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-02-06.wav
3010301010106,03,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-01-06.wav
3010301010206,03,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-02-06.wav
3010301020106,03,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-01-06.wav
3010301020206,03,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-02-06.wav
3010302010106,03,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-01-06.wav
3010302010206,03,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-02-06.wav
3010302020106,03,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-01-06.wav
3010302020206,03,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-02-06.wav
3010401010106,04,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-01-06.wav
3010401010206,04,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-02-06.wav
3010401020106,04,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-01-06.wav
3010401020206,04,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-02-06.wav
3010402010106,04,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-01-06.wav
3010402010206,04,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-02-06.wav
3010402020106,04,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-01-06.wav
3010402020206,04,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-02-06.wav
3010501010106,05,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-01-06.wav
3010501010206,05,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-02-06.wav
3010501020106,05,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-01-06.wav
3010501020206,05,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-02-06.wav
3010502010106,05,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-01-06.wav
3010502010206,05,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-02-06.wav
3010502020106,05,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-01-06.wav
3010502020206,05,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-02-06.wav
3010601010106,06,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-01-06.wav
3010601010206,06,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-02-06.wav
3010601020106,06,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-01-06.wav
3010601020206,06,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-02-06.wav
3010602010106,06,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-01-06.wav
3010602010206,06,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-02-06.wav
3010602020106,06,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-01-06.wav
3010602020206,06,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-02-06.wav
3010701010106,07,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-01-06.wav
3010701010206,07,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-02-06.wav
3010701020106,07,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-01-06.wav
3010701020206,07,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-02-06.wav
3010702010106,07,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-01-06.wav
3010702010206,07,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-02-06.wav
3010702020106,07,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-01-06.wav
3010702020206,07,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-02-06.wav
3010801010106,08,01,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-01-06.wav
3010801010206,08,01,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-02-06.wav
3010801020106,08,01,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-01-06.wav
3010801020206,08,01,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-02-06.wav
3010802010106,08,02,01,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-01-06.wav
3010802010206,08,02,01,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-02-06.wav
3010802020106,08,02,02,01,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-01-06.wav
3010802020206,08,02,02,02,06.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-02-06.wav
3010101010107,01,01,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-01-07.wav
3010101010207,01,01,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-02-07.wav
3010101020107,01,01,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-01-07.wav
3010101020207,01,01,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-02-07.wav
3010201010107,02,01,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-01-07.wav
3010201010207,02,01,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-02-07.wav
3010201020107,02,01,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-01-07.wav
3010201020207,02,01,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-02-07.wav
3010202010107,02,02,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-01-07.wav
3010202010207,02,02,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-02-07.wav
3010202020107,02,02,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-01-07.wav
3010202020207,02,02,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-02-07.wav
3010301010107,03,01,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-01-07.wav
3010301010207,03,01,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-02-07.wav
3010301020107,03,01,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-01-07.wav
3010301020207,03,01,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-02-07.wav
3010302010107,03,02,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-01-07.wav
3010302010207,03,02,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-02-07.wav
3010302020107,03,02,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-01-07.wav
3010302020207,03,02,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-02-07.wav
3010401010107,04,01,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-01-07.wav
3010401010207,04,01,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-02-07.wav
3010401020107,04,01,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-01-07.wav
3010401020207,04,01,02,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-02-07.wav
3010402010107,04,02,01,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-01-07.wav
3010402010207,04,02,01,02,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-02-07.wav
3010402020107,04,02,02,01,07.wav,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-02-01-07.wav
